,ridership,Austin,Quincy_Wells,Belmont,Archer_35th,Oak_Park,Western,Clark_Lake,Clinton,Merchandise_Mart,Irving_Park,Washington_Wells,Harlem,Monroe,Polk,Ashland,Kedzie,Addison,Jefferson_Park,Montrose,California,temp_min,temp,temp_max,temp_change,dew,humidity,pressure,pressure_change,wind,wind_max,gust,gust_max,percip,percip_max,weather_rain,weather_snow,weather_cloud,weather_storm,Blackhawks_Away,Blackhawks_Home,Bulls_Away,Bulls_Home,Bears_Away,Bears_Home,WhiteSox_Away,WhiteSox_Home,Cubs_Away,Cubs_Home
71,16.252,1.569,8.085,4.475,2.25,1.509,3.494,16.428,2.327,6.423,3.897,7.104,2.743,6.029,2.468,1.318,3.146,2.58,6.854,2.057,0.869,37.0,41.0,51.1,14.1,32.0,68.5,30.135,0.359999999999999,17.85,23.0,0.0,26.5,0.0,0.0,0.0,0.0,0.923076923076923,0.307692307692308,0,0,0,1,0,0,0,0,0,0
72,16.792,1.635,7.956,4.546,2.174,1.522,3.439,16.557,2.328,6.288,3.773,7.176,2.758,5.919,2.447,1.373,3.104,2.703,6.852,2.125,0.847,39.0,43.55,53.1,14.1,32.0,65.0,30.345,0.109999999999999,10.95,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.708333333333333,0.0833333333333333,0,0,0,0,0,0,1,1,1,1
73,16.409,1.598,7.852,4.715,2.297,1.51,3.517,16.509,2.259,6.092,3.902,7.097,2.861,5.914,2.41,1.36,3.198,2.601,7.032,2.126,0.84,41.0,52.95,63.0,22.0,32.0,51.0,30.185,0.389999999999997,8.65,13.8,0.0,0.0,0.0,0.02,0.115384615384615,0.0,0.807692307692308,0.576923076923077,0,0,0,1,0,0,1,1,1,1
74,15.909,1.619,7.637,4.556,2.157,1.445,3.376,16.02,2.286,5.586,3.694,6.819,2.768,5.685,2.486,1.357,2.981,2.627,6.805,2.022,0.822,46.0,55.65,64.9,18.9,54.0,93.0,29.88,0.169999999999998,9.2,15.0,0.0,21.9,0.0,0.24,0.326086956521739,0.0,0.673913043478261,0.804347826086957,0,0,1,0,0,0,1,1,1,1
75,3.189,0.74,1.073,2.191,0.794,0.449,1.103,2.695,0.781,1.004,1.673,0.853,1.0,1.1,0.016,0.55,1.26,0.852,2.77,0.735,0.431,46.0,50.0,82.9,36.9,45.0,93.0,29.7,0.34,10.4,27.6,0.0,47.2,0.0,0.0,0.142857142857143,0.0,0.685714285714286,0.371428571428571,0,0,0,0,0,0,1,1,1,1
76,2.008,0.377,0.562,1.521,0.33,0.199,0.504,1.712,0.668,0.393,1.048,0.267,0.64,0.634,0.0,0.268,0.58,0.56,1.933,0.523,0.253,48.0,63.95,78.1,30.1,42.1,45.5,29.81,0.240000000000002,12.7,21.9,0.0,33.4,0.0,0.0,0.0,0.0,0.125,0.0,0,0,1,0,0,0,1,1,1,1
77,15.766,1.424,8.185,4.463,2.174,1.354,3.291,15.644,2.21,5.635,3.601,7.338,2.628,5.676,2.325,1.236,2.97,2.433,6.527,1.949,0.829,46.0,51.55,63.0,17.0,42.9,69.0,29.8,0.109999999999999,11.5,18.4,0.0,23.0,0.0,0.23,0.178571428571429,0.0,0.75,0.285714285714286,0,0,0,0,0,0,1,1,1,1
78,16.229,1.557,8.32,4.529,2.256,1.457,3.379,15.868,2.208,5.82,3.723,7.212,2.705,6.006,2.348,1.347,3.071,2.485,6.784,1.996,0.838,46.0,50.0,53.1,7.1,44.1,83.0,29.91,0.120000000000001,10.4,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.586206896551724,0,0,1,0,0,0,1,1,1,1
79,16.252,1.579,8.108,4.637,2.262,1.447,3.351,16.212,2.286,5.718,3.74,7.275,2.722,6.001,2.378,1.349,2.979,2.638,6.742,2.022,0.813,51.1,57.0,77.0,25.9,55.0,86.0,29.74,0.400000000000002,10.4,23.0,0.0,33.4,0.0,0.07,0.241379310344828,0.0,0.758620689655172,0.689655172413793,0,0,1,0,0,0,1,1,1,1
80,16.455,1.587,7.852,4.682,2.216,1.4,3.361,16.26,2.36,5.79,3.763,7.053,2.819,5.942,2.403,1.386,3.033,2.582,6.855,2.021,0.826,48.2,53.1,69.1,20.9,39.2,61.0,29.55,0.510000000000002,24.2,33.4,33.4,46.0,0.0,0.2,0.037037037037037,0.0,0.814814814814815,0.703703703703704,0,0,0,0,0,0,0,0,0,0
81,13.598,1.574,7.5,4.614,2.131,1.367,3.233,16.428,2.391,5.598,3.7,6.804,2.679,5.968,2.352,1.294,2.889,2.29,6.421,1.932,0.778,42.1,50.0,64.4,22.3,37.9,63.0,30.1,0.43,8.1,19.6,0.0,25.3,0.0,0.0,0.0,0.0,0.4,0.08,0,0,0,1,0,0,1,1,1,1
82,2.51,0.712,1.015,2.238,0.791,0.429,1.072,2.812,0.778,0.921,1.704,0.655,1.071,1.287,0.011,0.552,1.219,0.826,2.803,0.757,0.435,46.0,52.1,64.9,18.9,36.0,61.0,30.01,0.140000000000001,6.9,12.7,0.0,0.0,0.0,0.0,0.0416666666666667,0.0,0.708333333333333,0.0416666666666667,0,0,0,0,0,0,1,1,1,1
83,1.456,0.441,0.688,1.716,0.447,0.255,0.553,1.849,0.714,0.285,1.146,0.313,0.658,0.765,0.0,0.321,0.636,0.597,2.091,0.535,0.266,45.0,50.0,55.9,10.9,36.0,56.0,29.91,0.140000000000001,10.4,16.1,0.0,24.2,0.0,0.17,0.444444444444444,0.0,0.555555555555556,0.222222222222222,0,0,0,1,0,0,1,1,1,1
84,15.663,1.528,7.966,4.497,2.167,1.45,3.353,15.833,2.298,6.034,3.603,7.206,2.65,5.818,2.341,1.325,3.03,2.839,6.512,1.941,0.817,30.2,37.9,52.0,21.8,26.6,70.0,30.04,0.16,16.1,25.3,21.9,31.1,0.0,0.0,0.0,0.225806451612903,0.645161290322581,0.290322580645161,0,0,0,0,0,0,0,0,0,0
85,16.016,1.526,8.184,4.617,2.312,1.436,3.434,16.252,2.291,6.295,3.652,7.31,2.803,6.223,2.48,1.338,3.113,2.577,6.816,2.029,0.887,30.0,32.0,45.0,15.0,25.0,76.0,30.14,0.300000000000001,13.8,27.6,0.0,40.3,0.0,0.0,0.0,0.242424242424242,0.636363636363636,0.121212121212121,0,0,1,0,0,0,1,1,1,1
86,16.458,1.597,8.282,4.683,2.296,1.503,3.463,16.792,2.368,6.273,3.717,7.307,2.858,6.13,2.412,1.377,3.227,2.775,6.831,2.079,0.871,30.9,40.0,55.9,25.0,24.1,52.0,30.32,0.23,5.2,11.5,0.0,16.1,0.0,0.0,0.0,0.0,0.583333333333333,0.0,0,0,1,0,0,0,1,1,1,1
87,16.435,1.542,7.997,4.676,2.163,1.473,3.262,16.409,2.349,6.113,3.701,7.373,2.797,6.206,2.42,1.319,2.981,2.455,6.58,2.026,0.883,41.0,50.0,68.0,27.0,28.45,41.0,30.105,0.239999999999998,9.2,18.4,0.0,24.2,0.0,0.0,0.0,0.0,0.666666666666667,0.166666666666667,0,0,0,0,0,0,1,1,1,1
88,16.077,1.618,7.604,4.734,2.198,1.406,3.356,15.909,2.279,5.376,3.733,6.894,2.658,5.938,2.367,1.336,3.018,2.658,6.709,1.93,0.897,53.1,63.5,78.1,25.0,50.0,60.0,29.82,0.16,12.7,18.4,0.0,28.8,0.0,0.18,0.208333333333333,0.0,0.791666666666667,0.291666666666667,0,0,0,0,0,0,1,1,1,1
89,2.995,0.767,1.194,2.34,0.825,0.441,1.186,3.189,0.788,1.002,1.743,0.689,1.097,1.285,0.012,0.57,1.336,0.916,2.945,0.823,0.447,63.0,66.45,79.0,16.0,61.0,75.0,29.82,0.199999999999999,18.4,26.5,27.6,39.1,0.0,0.26,0.21875,0.0,0.78125,0.46875,0,0,0,0,0,0,1,1,1,1
90,1.977,0.474,0.718,1.641,0.533,0.293,0.61,2.008,0.645,0.291,1.158,0.303,0.71,0.671,0.002,0.4,0.767,0.615,2.101,0.553,0.348,54.0,62.1,80.1,26.1,53.1,75.0,30.11,0.280000000000001,9.2,17.3,0.0,24.2,0.0,0.12,0.137931034482759,0.0,0.862068965517241,0.344827586206897,0,0,0,0,0,0,1,1,1,1
91,15.823,1.532,8.342,4.538,2.19,1.439,3.282,15.766,2.225,6.003,3.605,7.233,2.71,5.958,2.432,1.297,3.014,2.558,6.594,1.863,0.813,48.9,69.1,73.9,25.0,55.9,64.0,29.8,0.310000000000002,20.7,33.4,31.1,44.9,0.0,0.04,0.12,0.0,0.88,0.36,0,0,0,0,0,0,0,0,0,0
92,16.356,1.585,8.322,4.702,2.272,1.499,3.365,16.229,2.217,6.232,3.68,7.336,2.827,6.308,2.47,1.319,3.093,2.609,6.848,1.956,0.898,44.1,46.9,61.0,16.9,28.9,51.0,30.15,0.390000000000001,15.0,29.9,21.9,41.4,0.0,0.0,0.04,0.0,0.76,0.36,0,0,0,0,0,0,1,1,1,1
93,16.616,1.528,8.243,4.563,2.244,1.48,3.408,16.252,2.286,6.281,3.754,7.42,2.731,6.039,2.415,1.366,3.038,2.623,6.681,1.991,0.893,48.0,54.05,61.0,13.0,35.1,46.0,30.245,0.0799999999999983,8.1,13.8,0.0,20.7,0.0,0.0,0.0,0.0,1.0,0.25,0,0,0,0,0,0,1,1,1,1
94,16.726,1.535,7.99,4.65,2.104,1.467,3.286,16.455,2.361,6.107,3.821,7.009,2.752,6.251,2.481,1.354,3.061,2.727,6.694,1.952,0.872,48.0,55.45,77.0,29.0,39.0,51.0,30.18,0.280000000000001,12.1,20.7,0.0,31.1,0.0,0.0,0.0,0.0,0.458333333333333,0.0,0,0,0,0,0,0,1,1,1,1
95,15.64,1.329,5.686,3.871,1.62,1.209,2.463,13.598,2.086,4.228,3.18,5.104,2.11,4.875,2.165,1.015,2.257,2.132,5.459,1.573,0.703,53.1,61.0,72.0,18.9,38.45,39.0,30.16,0.280000000000001,12.1,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0,0,0,0,0,0,1,1,1,1
96,2.973,0.682,1.013,2.161,0.721,0.505,0.975,2.51,0.788,0.723,1.552,0.598,1.028,0.88,0.002,0.581,1.177,1.047,2.727,0.745,0.421,46.0,53.1,64.0,18.0,34.0,40.5,30.37,0.18,6.9,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.791666666666667,0.0,0,0,0,0,0,0,1,1,1,1
97,2.273,0.412,0.58,1.391,0.308,0.217,0.504,1.456,0.658,0.183,1.035,0.331,0.525,0.459,0.0,0.295,0.532,0.604,1.772,0.499,0.283,51.1,56.9,75.9,24.8,34.0,33.5,30.395,0.190000000000001,10.4,15.0,0.0,18.4,0.0,0.0,0.0,0.0,0.416666666666667,0.0,0,0,0,0,0,0,1,1,1,1
98,16.321,1.511,8.04,4.407,1.903,1.34,2.876,15.663,2.536,5.824,3.413,7.016,2.468,5.54,2.326,1.102,2.688,2.19,6.123,1.859,0.763,57.0,68.55,86.0,29.0,34.1,28.0,30.21,0.280000000000001,10.4,15.0,0.0,24.2,0.0,0.0,0.0,0.0,0.291666666666667,0.0416666666666667,0,0,0,0,0,0,0,0,0,0
99,16.989,1.474,8.141,4.464,2.063,1.401,2.997,16.016,2.29,6.065,3.614,7.215,2.592,6.0,2.438,1.179,2.829,2.242,6.366,1.882,0.772,66.0,75.0,84.9,18.9,51.8,43.0,29.96,0.210000000000001,13.8,24.2,0.0,34.5,0.0,0.0,0.037037037037037,0.0,0.925925925925926,0.333333333333333,0,0,0,0,0,0,1,1,1,1
100,16.383,1.548,8.178,4.473,2.086,1.481,3.145,16.458,2.337,6.087,3.632,7.238,2.639,5.978,2.353,1.256,2.943,2.411,6.514,1.989,0.862,64.0,75.45,82.0,18.0,51.55,46.0,29.905,0.120000000000001,15.0,19.6,20.7,25.3,0.0,0.0,0.0,0.0,0.958333333333333,0.25,0,0,0,0,0,0,1,1,1,1
101,16.614,1.586,7.946,4.514,2.11,1.439,3.13,16.435,2.201,6.059,3.691,6.754,2.726,6.083,2.4,1.237,2.913,2.302,6.647,1.944,0.829,66.0,76.0,86.0,20.0,50.0,41.5,30.04,0.170000000000002,11.5,16.1,0.0,24.2,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,1
102,15.825,1.535,7.487,4.542,2.028,1.348,2.983,16.077,2.336,5.4,3.606,6.554,2.545,5.876,2.271,1.214,2.838,2.261,6.493,1.887,0.826,52.0,55.9,80.1,28.1,48.55,76.0,30.17,0.140000000000001,10.4,17.3,0.0,17.3,0.0,0.0,0.0357142857142857,0.0,0.928571428571429,0.392857142857143,0,0,0,0,0,0,1,1,1,1
103,2.968,0.788,1.023,2.2,0.837,0.465,1.189,2.995,0.744,1.019,1.604,0.672,1.046,1.218,0.005,0.555,1.156,0.878,2.813,0.78,0.407,51.1,55.4,66.0,14.9,48.2,76.0,30.18,0.130000000000003,11.5,17.3,0.0,0.0,0.0,0.02,0.1,0.0,0.9,0.5,0,0,0,0,0,0,1,1,1,1
104,1.997,0.43,0.582,1.728,0.427,0.265,0.636,1.977,0.635,0.275,1.169,0.305,0.644,0.839,0.0,0.342,0.654,0.613,2.015,0.58,0.283,57.0,63.5,77.0,20.0,43.1,43.5,30.09,0.18,9.2,21.9,0.0,39.1,0.0,0.12,0.115384615384615,0.0,0.846153846153846,0.692307692307692,0,0,0,0,0,0,1,1,1,1
105,16.487,1.559,8.105,4.51,2.187,1.431,3.274,15.823,2.239,5.922,3.62,7.198,2.628,5.689,2.352,1.327,3.046,2.591,6.576,1.968,0.852,62.6,64.9,70.0,7.4,60.1,81.0,30.02,0.129999999999999,11.5,18.4,0.0,26.5,0.0,0.14,0.233333333333333,0.0,0.766666666666667,0.333333333333333,0,0,0,0,0,0,1,1,1,1
106,16.676,1.572,8.195,4.613,2.32,1.51,3.514,16.356,2.339,6.18,3.705,7.284,2.834,6.08,2.42,1.324,3.217,2.642,6.882,2.101,0.889,50.0,62.1,77.0,27.0,43.55,53.0,30.16,0.150000000000002,10.35,26.5,0.0,33.4,0.0,0.0,0.0,0.0,0.75,0.0,0,0,0,0,0,0,1,1,1,1
107,16.574,1.608,7.983,4.578,2.236,1.484,3.374,16.616,2.313,6.111,3.756,7.287,2.808,6.119,2.409,1.365,3.035,2.405,6.701,2.068,0.876,57.0,67.45,82.0,25.0,46.9,47.0,30.12,0.16,10.4,16.1,0.0,24.2,0.0,0.0,0.0,0.0,0.75,0.0,0,0,0,0,0,0,1,1,1,1
108,16.36,1.662,8.041,4.793,2.357,1.542,3.5,16.726,2.312,6.287,3.857,7.076,2.838,6.272,2.437,1.429,3.246,2.584,6.997,2.131,0.925,62.1,70.0,84.0,21.9,51.8,44.0,29.94,0.199999999999999,13.8,21.9,0.0,35.7,0.0,0.06,0.172413793103448,0.0,0.827586206896552,0.482758620689655,0,0,0,0,0,0,1,1,1,1
109,15.714,1.646,7.274,4.677,2.228,1.433,3.339,15.64,2.28,5.545,3.672,6.719,2.731,5.91,2.412,1.355,3.045,2.63,6.83,2.055,0.871,48.2,62.1,73.4,25.2,59.0,89.0,29.92,0.299999999999997,11.5,18.4,0.0,27.6,0.0,0.31,0.314285714285714,0.0,0.685714285714286,0.571428571428571,0,0,0,0,0,0,1,1,1,1
110,2.889,0.766,0.963,2.387,0.786,0.489,1.177,2.973,0.824,1.207,1.753,0.785,1.134,1.152,0.006,0.675,1.27,0.87,2.963,0.819,0.433,43.0,48.9,57.0,14.0,30.9,48.0,30.27,0.239999999999998,12.7,18.4,0.0,21.9,0.0,0.01,0.16,0.0,0.52,0.12,0,0,0,0,0,0,1,1,1,1
111,1.991,0.507,0.59,1.783,0.473,0.271,0.661,2.273,0.664,0.443,1.209,0.34,0.726,0.75,0.0,0.373,0.748,0.671,2.238,0.639,0.306,41.0,52.5,68.0,27.0,30.9,42.5,30.295,0.129999999999999,4.05,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.583333333333333,0.0,0,0,0,0,0,0,1,1,1,1
112,16.209,1.572,8.057,4.624,2.264,1.496,3.371,16.321,2.273,6.015,3.654,7.092,2.676,5.864,2.361,1.316,3.109,2.556,6.645,2.008,0.918,52.0,58.45,66.9,14.9,37.0,49.5,30.145,0.289999999999999,8.65,23.0,0.0,28.8,0.0,0.09,0.153846153846154,0.0,0.576923076923077,0.153846153846154,0,0,0,0,0,0,0,0,0,0
113,16.446,1.719,7.998,4.738,2.279,1.547,3.495,16.989,2.22,6.176,3.71,7.46,2.816,6.138,2.519,1.399,3.191,2.747,6.913,2.071,0.893,60.1,72.95,90.0,29.9,62.1,60.5,29.785,0.32,10.95,18.4,0.0,28.8,0.0,0.0,0.0,0.0,1.0,0.0416666666666667,0,0,0,0,0,0,1,1,1,1
114,16.326,1.746,7.993,4.613,2.321,1.537,3.51,16.383,2.304,6.473,3.756,7.259,2.804,6.064,2.428,1.403,3.275,2.853,6.806,2.088,0.947,69.1,75.9,90.0,20.9,64.2,64.5,29.595,0.109999999999999,9.2,17.3,0.0,18.4,0.0,0.06,0.107142857142857,0.0,0.821428571428571,0.214285714285714,0,0,0,0,0,0,1,1,1,1
115,16.897,1.688,7.978,4.716,2.345,1.532,3.461,16.614,2.332,6.382,3.807,7.106,2.955,6.123,2.516,1.454,3.176,2.895,6.958,2.044,0.928,66.9,70.0,84.9,18.0,61.0,73.0,29.7,0.140000000000001,4.6,15.0,0.0,19.6,0.0,0.04,0.0416666666666667,0.0,0.958333333333333,0.333333333333333,0,0,0,0,0,0,1,1,1,1
116,16.174,1.665,7.531,4.679,2.18,1.492,3.448,15.825,2.18,5.381,3.833,6.587,2.771,5.976,2.389,1.343,3.023,2.744,6.861,1.929,0.976,62.1,70.55,79.0,16.9,47.45,51.0,29.85,0.169999999999998,12.1,18.4,0.0,24.2,0.0,0.01,0.0,0.0,0.958333333333333,0.458333333333333,0,0,0,0,0,0,1,1,1,1
117,3.364,0.794,1.125,2.499,0.806,0.509,1.107,2.968,0.759,1.016,1.761,0.768,1.148,1.464,0.005,0.595,1.205,1.215,3.139,0.83,0.472,55.9,63.5,73.9,18.0,43.1,40.0,29.905,0.0700000000000003,9.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.791666666666667,0.0,0,0,0,0,0,0,1,1,1,1
118,2.334,0.491,0.661,1.749,0.383,0.27,0.68,1.997,0.718,0.331,1.289,0.366,0.719,0.773,0.0,0.334,0.752,0.85,1.96,0.551,0.313,57.0,67.0,77.0,20.0,46.9,46.5,29.84,0.280000000000001,6.9,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.125,0,0,0,0,0,0,1,1,1,1
119,16.295,1.564,8.157,4.535,2.26,1.399,3.403,16.487,2.244,6.116,3.771,7.299,2.692,5.797,2.322,1.385,3.064,2.586,6.634,2.018,0.817,63.0,66.9,73.9,10.9,62.6,87.0,29.46,0.239999999999998,11.5,24.2,0.0,34.5,0.0,0.0,0.363636363636364,0.0,0.636363636363636,0.484848484848485,0,0,0,0,0,0,1,1,1,1
120,16.68,1.646,8.14,4.658,2.301,1.531,3.518,16.676,2.196,6.141,3.766,7.19,2.774,6.223,2.431,1.394,3.18,2.644,6.876,2.043,0.944,48.9,55.45,62.1,13.2,44.1,66.5,29.685,0.120000000000001,12.7,23.0,0.0,40.3,0.0,0.0,0.125,0.0,0.5,0.0,0,0,0,0,0,0,1,1,1,1
121,16.645,1.715,7.969,4.616,2.375,1.5,3.526,16.574,2.289,6.148,3.821,7.126,2.841,6.061,2.388,1.372,3.161,2.648,6.798,2.094,0.949,46.9,53.1,61.0,14.1,44.1,74.0,29.675,0.16,9.2,19.6,0.0,29.9,0.0,0.0,0.166666666666667,0.0,0.8,0.333333333333333,0,0,0,0,0,0,1,1,1,1
122,16.524,1.604,7.957,4.722,2.366,1.473,3.459,16.36,2.317,6.113,3.854,7.31,2.837,6.149,2.383,1.346,3.163,2.536,6.907,2.061,0.881,46.9,52.0,61.0,14.1,46.0,86.0,29.72,0.119999999999997,5.8,18.4,0.0,18.4,0.0,0.0,0.206896551724138,0.0,0.793103448275862,0.206896551724138,0,0,0,0,0,0,1,1,1,1
123,15.724,1.497,7.449,4.598,2.214,1.427,3.375,15.714,2.335,5.503,3.829,6.793,2.676,5.862,2.215,1.35,2.974,2.615,6.588,1.936,0.877,48.0,51.1,59.0,11.0,46.2,84.5,29.79,0.0500000000000007,5.2,10.4,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.928571428571429,0.25,0,0,0,0,0,0,1,1,1,1
124,2.492,0.752,1.089,2.345,0.876,0.5,1.193,2.889,0.796,1.044,1.791,0.649,1.137,1.173,0.005,0.617,1.283,0.862,2.906,0.717,0.392,46.0,52.0,57.0,11.0,48.55,91.5,29.72,0.280000000000001,9.2,20.7,0.0,29.9,0.0,0.0,0.466666666666667,0.0,0.4,0.1,0,0,0,0,0,0,1,1,1,1
125,1.896,0.527,0.639,1.675,0.431,0.306,0.64,1.991,0.645,0.26,1.222,0.365,0.765,0.738,0.0,0.349,0.717,0.618,2.144,0.581,0.311,50.0,51.1,57.9,7.9,48.2,90.5,29.67,0.240000000000002,12.1,20.7,0.0,32.2,0.0,0.0,0.5,0.0,0.5,0.0625,0,0,0,0,0,0,1,1,1,1
126,2.12,1.558,8.269,4.391,2.143,1.443,3.299,16.209,2.318,5.908,3.519,7.377,2.602,5.565,2.303,1.345,3.023,2.492,6.522,1.898,0.822,52.0,60.8,66.2,14.2,51.1,72.0,29.93,0.140000000000001,4.6,9.2,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.888888888888889,0.481481481481481,0,0,0,0,0,0,1,1,1,1
127,15.76,1.674,8.19,4.64,2.34,1.594,3.508,16.446,2.412,6.198,3.761,7.448,2.696,5.874,2.512,1.43,3.188,2.818,6.922,2.066,0.938,52.0,57.9,64.9,12.9,50.55,75.0,30.045,0.16,9.2,18.4,0.0,25.3,0.0,0.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0,1,1,1,1
128,16.378,1.68,8.146,4.624,2.293,1.538,3.433,16.326,2.415,6.152,4.21,7.319,2.693,5.793,2.365,1.299,3.085,2.854,7.172,2.022,0.922,46.9,54.5,60.1,13.2,36.0,49.5,30.175,0.0999999999999979,10.4,13.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.454545454545455,0,0,0,0,0,0,1,1,1,1
129,16.201,1.696,7.912,4.788,2.309,1.506,3.406,16.897,2.404,6.079,3.847,7.234,2.794,5.97,2.471,1.441,3.105,2.969,6.911,2.058,0.864,51.1,52.0,61.0,9.9,43.0,62.0,30.06,0.379999999999999,10.4,19.6,0.0,27.6,0.0,0.16,0.259259259259259,0.0,0.740740740740741,0.555555555555556,0,0,0,0,0,0,0,0,0,0
130,16.074,1.621,7.61,4.763,2.239,1.473,3.34,16.174,2.376,5.543,3.887,6.884,2.74,5.739,2.387,1.314,2.999,2.972,6.937,2.038,0.88,50.0,53.6,64.9,14.9,51.8,97.0,29.615,0.220000000000002,9.2,16.1,0.0,20.7,0.0,0.21,0.210526315789474,0.0,0.789473684210526,0.605263157894737,0,0,0,0,0,0,1,1,1,1
131,2.869,0.796,1.161,2.512,0.813,0.54,1.175,3.364,0.827,1.01,1.835,0.768,1.203,1.204,0.004,0.639,1.275,1.292,3.15,0.882,0.413,53.1,55.4,63.0,9.9,48.9,78.0,29.5,0.239999999999998,13.8,19.6,0.0,26.5,0.0,0.01,0.0,0.0,1.0,0.612903225806452,0,0,0,0,0,0,1,1,1,1
132,2.104,0.502,0.746,1.77,0.449,0.344,0.695,2.334,0.731,0.304,1.334,0.415,0.768,0.698,0.0,0.369,0.74,0.957,2.197,0.561,0.359,51.1,52.0,57.0,5.9,46.2,81.0,29.82,0.259999999999998,8.1,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.733333333333333,0,0,0,0,0,0,1,1,1,1
133,16.482,1.536,8.038,4.564,2.182,1.415,3.31,16.295,2.341,5.934,3.668,7.328,2.72,5.723,2.301,1.293,3.016,2.602,6.596,1.99,0.734,48.9,51.1,55.9,7.0,45.0,80.0,30.04,0.0999999999999979,10.4,16.1,0.0,19.6,0.0,0.0,0.0,0.0,1.0,0.807692307692308,0,0,0,0,0,0,0,0,0,0
134,16.285,1.678,8.179,4.689,2.356,1.581,3.415,16.68,2.337,6.276,3.799,7.565,2.882,6.097,2.476,1.355,3.157,2.834,7.105,2.033,0.927,48.0,54.0,59.0,11.0,53.6,94.0,30.03,0.199999999999999,9.2,26.5,0.0,25.3,0.01,0.21,0.567567567567568,0.0,0.405405405405405,0.45945945945946,0,0,0,0,0,0,1,1,1,1
135,16.543,1.603,8.103,4.672,2.324,1.512,3.426,16.645,2.39,6.018,3.875,7.42,2.814,5.913,2.323,1.35,3.067,2.841,6.951,2.017,0.895,53.1,55.9,66.2,13.1,55.9,100.0,30.03,0.0500000000000007,6.9,13.8,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.705882352941177,0,0,0,0,0,0,1,1,1,1
136,16.805,1.593,8.013,4.733,2.264,1.501,3.359,16.524,2.417,6.141,3.846,7.319,2.843,5.948,2.369,1.322,3.101,2.868,6.938,2.053,0.898,57.0,59.0,66.9,9.90000000000001,55.0,87.0,30.05,0.0499999999999972,5.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62962962962963,0,0,0,0,0,0,1,1,1,1
137,16.425,1.551,7.02,4.609,2.188,1.423,3.158,15.724,2.32,5.073,3.833,6.408,2.669,5.6,2.195,1.244,2.954,2.938,6.759,1.946,0.878,51.1,66.0,73.0,21.9,52.0,56.5,30.06,0.0799999999999983,5.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.0,0,0,0,0,0,0,1,1,1,1
138,3.539,0.662,0.963,2.274,0.703,0.4,0.996,2.492,0.844,0.996,1.778,0.702,1.034,0.904,0.006,0.532,1.016,1.144,2.887,0.727,0.362,57.9,67.55,81.0,23.1,53.5,58.0,30.01,0.149999999999999,5.2,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.458333333333333,0.0,0,0,0,0,0,0,1,1,1,1
139,2.498,0.485,0.768,1.676,0.429,0.324,0.628,1.896,0.714,0.371,1.238,0.378,0.702,0.695,0.0,0.383,0.677,0.833,2.092,0.597,0.293,66.0,74.9,84.0,18.0,59.0,59.5,29.865,0.18,10.35,20.7,0.0,25.3,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,1
140,16.432,0.495,0.818,1.663,0.493,0.281,0.593,2.12,0.773,0.261,1.259,0.375,0.722,0.71,0.0,0.318,0.769,0.667,2.126,0.611,0.303,71.1,79.1,88.0,16.9,66.9,66.5,29.76,0.0700000000000003,7.5,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
141,16.487,1.611,8.291,4.531,2.208,1.464,3.294,15.76,2.362,5.812,3.64,7.324,2.695,5.777,2.434,1.337,3.099,2.582,6.543,1.943,0.86,64.0,70.8,87.1,23.1,64.4,78.0,29.785,0.25,8.1,20.7,0.0,32.2,0.0,0.36,0.166666666666667,0.0,0.833333333333333,0.533333333333333,0,0,0,0,0,0,1,1,1,1
142,16.911,1.612,8.322,4.662,2.236,1.476,3.427,16.378,2.376,5.994,3.841,7.41,2.871,5.773,2.329,1.362,3.102,2.658,6.657,1.969,0.869,73.9,81.5,93.0,19.1,69.1,66.0,29.79,0.0700000000000003,10.35,17.3,0.0,24.2,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,1
